Timestep	J_x	J_y	J_z	Jconv_x	Jconv_y	Jconv_z	Jcond_x	Jcond_y	Jcond_z
964	-44.43036825	-4.20744E-05	2.33562E-05	-72.74605911	-4.16083E-05	2.14173E-05	28.31569086	-4.6607E-07	1.93892E-06
965	-42.89504396	-3.85288E-05	1.12828E-05	-72.31094163	-3.94128E-05	9.84718E-06	29.41589767	8.8408E-07	1.43566E-06
966	-41.36390799	-2.59504E-05	-4.01143E-06	-71.87831816	-2.00297E-05	4.44916E-07	30.51441017	-5.92073E-06	-4.45634E-06
967	-39.83583691	2.70655E-05	5.93607E-05	-71.44843689	3.61687E-05	5.20359E-05	31.61259999	-9.10316E-06	7.32479E-06
968	-38.31062672	1.41125E-05	-2.8256E-05	-71.0197317	5.90765E-06	-2.87114E-05	32.70910498	8.2048E-06	4.55345E-07
969	-36.79008097	-3.53666E-05	1.70584E-05	-70.5903796	-3.56073E-05	1.77341E-05	33.80029863	2.40752E-07	-6.75707E-07
970	-35.27749613	2.36137E-05	5.96945E-05	-70.15722062	2.37583E-05	4.19755E-05	34.8797245	-1.44663E-07	1.77191E-05
971	-33.7767085	-9.57454E-07	-5.62815E-05	-69.71555727	-5.767E-06	-6.66817E-05	35.93884877	4.80954E-06	1.04003E-05
972	-32.29367979	2.12E-05	-7.80773E-07	-69.26077654	2.29534E-05	6.21221E-08	36.96709675	-1.75338E-06	-8.42895E-07
973	-30.83534889	1.54968E-05	5.2258E-07	-68.78780926	8.6948E-06	5.16585E-06	37.95246036	6.80195E-06	-4.64326E-06
974	-29.40848525	-1.44836E-05	-3.43769E-05	-68.29034229	-1.24804E-05	-3.44017E-05	38.88185704	-2.00313E-06	2.48039E-08
975	-28.02131797	-5.08765E-06	-6.6931E-06	-67.76286946	-5.80284E-06	-4.78216E-06	39.74155149	7.15197E-07	-1.91095E-06
976	-26.68093749	1.68962E-05	4.32117E-06	-67.1990966	1.59247E-05	-1.28946E-06	40.51815911	9.71477E-07	5.61063E-06
977	-25.39506547	-6.26285E-05	-1.92117E-05	-66.593147	-5.28661E-05	-2.56225E-05	41.19808153	-9.76248E-06	6.41085E-06
978	-24.17129225	4.34002E-05	7.28882E-06	-65.9402974	4.95892E-05	7.06623E-06	41.76900515	-6.18896E-06	2.2259E-07
979	-23.01585739	2.30694E-05	6.69982E-06	-65.23562274	2.43213E-05	1.04605E-05	42.21976535	-1.25185E-06	-3.76071E-06
980	-21.93568195	4.72711E-05	-4.03587E-06	-64.47607386	5.24453E-05	7.49842E-07	42.54039191	-5.1742E-06	-4.78571E-06
981	-20.93526448	-3.31865E-05	-2.89905E-06	-63.65788863	-2.84917E-05	-9.56478E-06	42.72262416	-4.69486E-06	6.66573E-06
982	-20.02045143	-2.52892E-05	4.04633E-06	-62.78092724	-2.32627E-05	1.0289E-06	42.76047581	-2.02642E-06	3.01743E-06
983	-19.19250005	8.49269E-06	3.3263E-05	-61.84194527	1.01329E-05	2.92135E-05	42.64944522	-1.64023E-06	4.04955E-06
984	-18.45618947	-1.94097E-05	4.81052E-06	-60.84360451	-2.17934E-05	5.992E-08	42.38741504	2.38377E-06	4.7506E-06
985	-17.81091409	7.28247E-06	-4.10977E-05	-59.78446486	4.82487E-06	-4.7897E-05	41.97355077	2.4576E-06	6.79932E-06
986	-17.25820552	-1.22095E-05	-1.05067E-06	-58.66809377	-4.59995E-06	-1.98454E-06	41.40988825	-7.60958E-06	9.33873E-07
987	-16.79680116	-1.37347E-05	-2.93363E-05	-57.49655829	-2.09996E-05	-3.34156E-05	40.69975713	7.26494E-06	4.07931E-06
988	-16.4240559	9.01713E-05	-2.11636E-05	-56.27259069	9.25976E-05	-2.59101E-05	39.84853479	-2.42629E-06	4.74649E-06
989	-16.13798201	-2.62974E-05	-3.55184E-05	-55.00082388	-3.72152E-05	-3.31262E-05	38.86284187	1.09178E-05	-2.39217E-06
990	-15.93401958	1.56319E-06	2.17893E-06	-53.68548388	-4.95947E-07	3.79947E-06	37.7514643	2.05914E-06	-1.62054E-06
991	-15.80597342	3.73899E-05	1.67747E-05	-52.32973603	3.55709E-05	1.65362E-05	36.52376261	1.819E-06	2.38479E-07
992	-15.74816215	-1.37639E-05	-4.6387E-05	-50.93903714	-1.52078E-05	-4.09451E-05	35.19087499	1.44386E-06	-5.44193E-06
993	-15.75249167	7.24871E-06	5.11153E-05	-49.51711631	1.90628E-05	5.11674E-05	33.76462464	-1.18141E-05	-5.21241E-08
994	-15.80971294	-1.11853E-05	-8.80757E-06	-48.06708248	-1.35846E-05	-1.41041E-06	32.25736954	2.39928E-06	-7.39716E-06
995	-15.91181913	-1.59586E-05	2.53397E-06	-46.59454231	-1.95117E-05	1.46915E-06	30.68272318	3.55309E-06	1.06482E-06
996	-16.04649426	4.33895E-05	-1.24065E-05	-45.1004171	4.54566E-05	-1.19155E-05	29.05392283	-2.06709E-06	-4.90952E-07
997	-16.20356836	1.90091E-05	-6.72235E-06	-43.58847585	1.82597E-05	4.60087E-08	27.3849075	7.49469E-07	-6.76836E-06
998	-16.37112874	2.85885E-05	5.60593E-05	-42.06056046	3.10484E-05	5.54454E-05	25.68943172	-2.45985E-06	6.13863E-07
999	-16.5371746	-3.01888E-06	-1.18495E-05	-40.51858202	1.29713E-07	-1.59652E-05	23.98140741	-3.14859E-06	4.11562E-06
1000	-16.688154	1.64817E-06	9.60427E-07	-38.96230525	2.34688E-06	-2.47947E-06	22.27415125	-6.98706E-07	3.43989E-06
